Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,year,day_of_week,holiday_flag,Outlier,Predicted_Sales
10,2011-10-28,1771792.97,0,72.79,3.843,129.7936774,7.874,10,2011,Friday,False,1,1375007.2358844178
10,2011-11-04,1904438.59,0,68.57,3.828,129.8051935,7.874,11,2011,Friday,False,1,1396965.8765262794
10,2011-11-11,2076570.84,0,55.28,3.677,129.8167097,7.874,11,2011,Friday,False,1,1416851.8684156623
10,2011-11-18,1869087.85,0,58.97,3.669,129.8268333,7.874,11,2011,Friday,False,1,1410984.2767318916
10,2011-11-25,2950198.64,1,60.68,3.76,129.8364,7.874,11,2011,Friday,True,-1,1451674.5237109016
10,2011-12-02,2068097.18,0,57.29,3.701,129.8459667,7.874,12,2011,Friday,False,1,1429235.6551717126
10,2011-12-09,2429310.9,0,42.58,3.644,129.8555333,7.874,12,2011,Friday,False,-1,1451952.151230887
10,2011-12-16,2555031.18,0,50.53,3.489,129.8980645,7.874,12,2011,Friday,False,-1,1438390.7651268893
10,2011-12-23,3487986.89,0,48.36,3.541,129.9845484,7.874,12,2011,Friday,False,-1,1441936.95004722
10,2011-12-30,1930690.37,1,48.92,3.428,130.0710323,7.874,12,2011,Friday,True,1,1482968.720709708
10,2012-01-06,1683401.78,0,59.85,3.443,130.1575161,7.545,1,2012,Friday,False,1,1260172.9407840483
10,2012-01-13,1711562.73,0,51.0,3.477,130.244,7.545,1,2012,Friday,False,1,1274094.6072910884
10,2012-01-20,1675562.94,0,54.51,3.66,130.2792258,7.545,1,2012,Friday,False,1,1269665.8840883467
10,2012-01-27,1632406.0,0,53.59,3.675,130.3144516,7.545,1,2012,Friday,False,1,1271127.8197236683
10,2012-02-03,1867403.01,0,56.85,3.543,130.3496774,7.545,2,2012,Friday,False,1,1280545.82779971
10,2012-02-10,2218595.8,1,55.73,3.722,130.3849032,7.545,2,2012,Friday,True,1,1326181.5871778755
10,2012-02-17,2168709.76,0,54.12,3.781,130.4546207,7.545,2,2012,Friday,False,1,1286110.571131817
10,2012-02-24,2039415.74,0,56.02,3.95,130.5502069,7.545,2,2012,Friday,False,1,1283987.7246401706
10,2012-03-02,1990371.02,0,57.62,3.882,130.6457931,7.545,3,2012,Friday,False,1,1296284.9691192606
10,2012-03-09,1917483.1,0,57.65,3.963,130.7413793,7.545,3,2012,Friday,False,1,1296540.318184828
10,2012-03-16,1930814.66,0,62.11,4.273,130.8261935,7.545,3,2012,Friday,False,1,1291315.827499398
10,2012-03-23,1837457.69,0,56.54,4.288,130.8966452,7.545,3,2012,Friday,False,1,1300001.7956339875
10,2012-03-30,1815760.42,0,67.92,4.294,130.9670968,7.545,3,2012,Friday,False,1,1282013.8979021425
10,2012-04-06,2163384.17,0,65.99,4.282,131.0375484,7.382,4,2012,Friday,False,1,1303862.7736350729
10,2012-04-13,1974687.51,0,70.28,4.254,131.108,7.382,4,2012,Friday,False,1,1296792.678440742
10,2012-04-20,1777166.53,0,67.75,4.111,131.1173333,7.382,4,2012,Friday,False,1,1299837.7071246149
10,2012-04-27,1712987.56,0,80.11,4.088,131.1266667,7.382,4,2012,Friday,False,1,1280262.1059181425
10,2012-05-04,1821364.42,0,77.02,4.058,131.136,7.382,5,2012,Friday,False,1,1300355.9609100632
10,2012-05-11,1792345.3,0,76.03,4.186,131.1453333,7.382,5,2012,Friday,False,1,1302701.9771189257
10,2012-05-18,1795152.73,0,85.19,4.308,131.0983226,7.382,5,2012,Friday,False,1,1289195.8954523867
10,2012-05-25,1830939.1,0,86.03,4.127,131.0287742,7.382,5,2012,Friday,False,1,1286882.3697932079
10,2012-06-01,1767471.48,0,80.06,4.277,130.9592258,7.382,6,2012,Friday,False,1,1312815.1391307781
10,2012-06-08,1840491.41,0,86.87,4.103,130.8896774,7.382,6,2012,Friday,False,1,1301171.2668656213
10,2012-06-15,1811562.88,0,88.58,4.144,130.8295333,7.382,6,2012,Friday,False,1,1298879.1728627863
10,2012-06-22,1755334.18,0,89.92,4.014,130.7929,7.382,6,2012,Friday,False,1,1296031.241880701
10,2012-06-29,1707481.9,0,91.36,3.875,130.7562667,7.382,6,2012,Friday,False,1,1292969.1824129883
10,2012-07-06,1805999.79,0,86.87,3.666,130.7196333,7.17,7,2012,Friday,False,1,1318906.5841695233
10,2012-07-13,1765571.91,0,89.8,3.723,130.683,7.17,7,2012,Friday,False,1,1314748.2160858498
10,2012-07-20,1869967.03,0,84.45,3.589,130.7012903,7.17,7,2012,Friday,False,1,1322258.8075764095
10,2012-07-27,1817603.66,0,83.98,3.769,130.7195806,7.17,7,2012,Friday,False,1,1324098.3470948045
10,2012-08-03,1939440.09,0,84.76,3.595,130.737871,7.17,8,2012,Friday,False,1,1337181.7293403784
10,2012-08-10,1880436.94,0,90.78,3.811,130.7561613,7.17,8,2012,Friday,False,1,1329058.3411349487
10,2012-08-17,1827797.4,0,88.83,4.002,130.7909677,7.17,8,2012,Friday,False,1,1333255.1959797763
10,2012-08-24,1764984.15,0,82.5,4.055,130.8381613,7.17,8,2012,Friday,False,1,1343427.1206982066
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,8,2012,Friday,False,1,1335231.2860180791
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,9,2012,Friday,True,1,1401032.906886752
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,9,2012,Friday,False,1,1364334.8471237198
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,9,2012,Friday,False,1,1359838.0401808165
10,2012-09-28,1694862.41,0,82.52,3.966,131.043,7.17,9,2012,Friday,False,1,1357830.583583619
10,2012-10-05,1758971.38,0,80.88,4.132,131.0756667,6.943,10,2012,Friday,False,1,1381849.4439982553
10,2012-10-12,1713889.11,0,76.03,4.468,131.1083333,6.943,10,2012,Friday,False,1,1391524.8356814992
10,2012-10-19,1734834.82,0,72.71,4.449,131.1499677,6.943,10,2012,Friday,False,1,1396525.641442839
10,2012-10-26,1744349.05,0,70.5,4.301,131.1930968,6.943,10,2012,Friday,False,1,1398961.7000928659
11,2010-02-05,1528008.64,0,46.04,2.572,214.4248812,7.368,2,2010,Friday,False,1,1094156.7668408242
11,2010-02-12,1574684.08,1,48.01,2.548,214.5747916,7.368,2,2010,Friday,True,1,1133398.7419098439
11,2010-02-19,1503298.7,0,48.3,2.514,214.6198868,7.368,2,2010,Friday,False,1,1089808.5885626036
11,2010-02-26,1336404.65,0,52.79,2.561,214.6475127,7.368,2,2010,Friday,False,1,1082994.9650669415
11,2010-03-05,1426622.65,0,53.96,2.625,214.6751386,7.368,3,2010,Friday,False,1,1096955.1868352294
11,2010-03-12,1331883.16,0,64.1,2.667,214.7027646,7.368,3,2010,Friday,False,1,1081237.5861109737
11,2010-03-19,1364207.0,0,61.51,2.72,214.5301219,7.368,3,2010,Friday,False,1,1086022.7837676494
11,2010-03-26,1245624.27,0,58.09,2.732,214.3241011,7.368,3,2010,Friday,False,1,1091925.0549477632
11,2010-04-02,1446210.26,0,66.16,2.719,214.1180803,7.343,4,2010,Friday,False,1,1095630.1876480328
11,2010-04-09,1470308.32,0,69.57,2.77,213.9120595,7.343,4,2010,Friday,False,1,1091054.6578870828
11,2010-04-16,1323243.35,0,67.81,2.808,213.7726889,7.343,4,2010,Friday,False,1,1094367.7437487093
11,2010-04-23,1283766.55,0,68.37,2.795,213.7221852,7.343,4,2010,Friday,False,1,1093517.6000924602
11,2010-04-30,1239766.89,0,71.13,2.78,213.6716815,7.343,4,2010,Friday,False,1,1089200.0842834606
11,2010-05-07,1312329.78,0,75.57,2.835,213.6211778,7.343,5,2010,Friday,False,1,1098141.0998096871
11,2010-05-14,1266796.13,0,77.64,2.854,213.6196139,7.343,5,2010,Friday,False,1,1095014.5543818937
11,2010-05-21,1271646.62,0,76.97,2.826,213.9116886,7.343,5,2010,Friday,False,1,1095243.0134135946
11,2010-05-28,1264272.52,0,79.69,2.759,214.2037634,7.343,5,2010,Friday,False,1,1089900.6964119254
11,2010-06-04,1396322.19,0,79.66,2.705,214.4958382,7.343,6,2010,Friday,False,1,1104411.7708740828
11,2010-06-11,1339570.85,0,82.81,2.668,214.787913,7.343,6,2010,Friday,False,1,1098584.5448856591
11,2010-06-18,1336522.92,0,84.13,2.637,214.7858259,7.343,6,2010,Friday,False,1,1096319.6820144448
11,2010-06-25,1262025.08,0,84.5,2.653,214.6660741,7.343,6,2010,Friday,False,1,1096105.0413672226
11,2010-07-02,1302600.14,0,83.09,2.669,214.5463222,7.346,7,2010,Friday,False,1,1114071.903952993
11,2010-07-09,1280156.47,0,83.01,2.642,214.4265704,7.346,7,2010,Friday,False,1,1114291.1044842452
11,2010-07-16,1290609.54,0,84.9,2.623,214.4176476,7.346,7,2010,Friday,False,1,1111222.413554382
11,2010-07-23,1244390.03,0,84.57,2.608,214.5564968,7.346,7,2010,Friday,False,1,1111338.3461608007
11,2010-07-30,1250178.89,0,83.26,2.64,214.695346,7.346,7,2010,Friday,False,1,1113291.3587086129
11,2010-08-06,1369634.92,0,86.54,2.627,214.8341952,7.346,8,2010,Friday,False,1,1123203.7201426134
11,2010-08-13,1384339.1,0,87.73,2.692,214.9730444,7.346,8,2010,Friday,False,1,1121440.3127385727
11,2010-08-20,1430192.37,0,88.93,2.664,214.9314191,7.346,8,2010,Friday,False,1,1119470.3705028265
11,2010-08-27,1311263.07,0,87.7,2.619,214.8897938,7.346,8,2010,Friday,False,1,1121208.432952679
11,2010-09-03,1303914.27,0,84.94,2.577,214.8481685,7.346,9,2010,Friday,False,1,1140820.666087618
11,2010-09-10,1231428.46,1,81.93,2.565,214.8065431,7.346,9,2010,Friday,True,1,1188382.5592178681
11,2010-09-17,1215676.31,0,83.04,2.582,214.8322484,7.346,9,2010,Friday,False,1,1143871.1896453071
11,2010-09-24,1170103.25,0,77.36,2.624,214.9084516,7.346,9,2010,Friday,False,1,1152888.462969774
11,2010-10-01,1182490.46,0,75.11,2.603,214.9846548,7.564,10,2010,Friday,False,1,1166760.9791101785
11,2010-10-08,1293472.8,0,68.71,2.633,215.060858,7.564,10,2010,Friday,False,1,1176832.7463679756
11,2010-10-15,1175003.67,0,71.46,2.72,215.1293114,7.564,10,2010,Friday,False,1,1172914.927408869
11,2010-10-22,1169831.38,0,72.6,2.725,215.17839,7.564,10,2010,Friday,False,1,1171047.9414423634
11,2010-10-29,1195036.0,0,74.21,2.716,215.2274686,7.564,10,2010,Friday,False,1,1168354.0912017203
11,2010-11-05,1332759.13,0,64.41,2.689,215.2765472,7.564,11,2010,Friday,False,1,1198915.8554436837
11,2010-11-12,1281675.6,0,63.74,2.728,215.3256258,7.564,11,2010,Friday,False,1,1200106.833388192
11,2010-11-19,1292346.57,0,58.63,2.771,215.2074519,7.564,11,2010,Friday,False,1,1208665.2983227875
11,2010-11-26,1757242.51,1,69.9,2.735,215.0614025,7.564,11,2010,Friday,True,1,1233881.8586981157
11,2010-12-03,1380522.64,0,55.9,2.708,214.9153531,7.564,12,2010,Friday,False,1,1228651.193903312
11,2010-12-10,1564516.43,0,53.33,2.843,214.7693037,7.564,12,2010,Friday,False,1,1233866.3868692128
11,2010-12-17,1843971.15,0,54.63,2.869,214.704919,7.564,12,2010,Friday,False,1,1232132.3373617386
11,2010-12-24,2306265.36,0,59.33,2.886,214.7017828,7.564,12,2010,Friday,False,1,1224866.663745476
11,2010-12-31,1172003.1,1,55.03,2.943,214.6986466,7.564,12,2010,Friday,True,1,1274806.8739213382
11,2011-01-07,1178905.44,0,54.43,2.976,214.6955104,7.551,1,2011,Friday,False,1,1063454.7678261858
11,2011-01-14,1194449.78,0,45.34,2.983,214.7470729,7.551,1,2011,Friday,False,1,1077659.256125424
11,2011-01-21,1187776.19,0,51.51,3.016,215.1268275,7.551,1,2011,Friday,False,1,1067339.8515176252
11,2011-01-28,1100418.69,0,51.04,3.01,215.5065821,7.551,1,2011,Friday,False,1,1067199.8887918764
11,2011-02-04,1422546.05,0,47.17,2.989,215.8863367,7.551,2,2011,Friday,False,1,1087756.3832123708
11,2011-02-11,1419236.9,1,44.61,3.022,216.2660913,7.551,2,2011,Friday,True,1,1133965.1122399056
11,2011-02-18,1554747.15,0,61.5,3.045,216.5843571,7.551,2,2011,Friday,False,1,1064065.2152321804
11,2011-02-25,1323999.36,0,68.74,3.065,216.8780275,7.551,2,2011,Friday,False,1,1052173.5056404495
11,2011-03-04,1399456.99,0,66.5,3.288,217.1716979,7.551,3,2011,Friday,False,1,1071908.7690413874
11,2011-03-11,1314557.31,0,63.29,3.459,217.4653683,7.551,3,2011,Friday,False,1,1077384.775216762
11,2011-03-18,1391813.69,0,70.17,3.488,217.7235226,7.551,3,2011,Friday,False,1,1066194.0296870265
11,2011-03-25,1229777.24,0,73.74,3.473,217.9674705,7.551,3,2011,Friday,False,1,1059953.2919886033
11,2011-04-01,1258674.12,0,69.1,3.524,218.2114184,7.574,4,2011,Friday,False,1,1081968.4508295995
11,2011-04-08,1327401.06,0,73.57,3.622,218.4553663,7.574,4,2011,Friday,False,1,1075031.3229800337
11,2011-04-15,1312905.8,0,76.64,3.743,218.6788642,7.574,4,2011,Friday,False,1,1070483.7773381234
11,2011-04-22,1388118.53,0,78.31,3.807,218.851237,7.574,4,2011,Friday,False,1,1067886.12884328
11,2011-04-29,1357589.89,0,79.97,3.81,219.0236099,7.574,4,2011,Friday,False,1,1064917.1897336175
11,2011-05-06,1331453.41,0,71.39,3.906,219.1959827,7.574,5,2011,Friday,False,1,1094070.8029390916
11,2011-05-13,1277959.42,0,80.93,3.899,219.3683556,7.574,5,2011,Friday,False,1,1078664.3728768467
11,2011-05-20,1239466.97,0,76.97,3.907,219.127216,7.574,5,2011,Friday,False,1,1085466.9112936594
11,2011-05-27,1216876.52,0,85.61,3.786,218.8860765,7.574,5,2011,Friday,False,1,1071665.136849776
11,2011-06-03,1343637.0,0,86.14,3.699,218.6449369,7.574,6,2011,Friday,False,1,1086266.8474479376
11,2011-06-10,1314626.75,0,85.79,3.648,218.4037974,7.574,6,2011,Friday,False,1,1087026.258331847
11,2011-06-17,1337506.74,0,87.9,3.637,218.3551748,7.574,6,2011,Friday,False,1,1083750.6605597662
11,2011-06-24,1254587.84,0,86.13,3.594,218.45094,7.574,6,2011,Friday,False,1,1086045.4979027677
11,2011-07-01,1297472.06,0,86.43,3.524,218.5467052,7.567,7,2011,Friday,False,1,1100525.5590469614
11,2011-07-08,1334627.96,0,87.17,3.48,218.6424704,7.567,7,2011,Friday,False,1,1098872.57203354
11,2011-07-15,1266546.73,0,88.3,3.575,218.7275216,7.567,7,2011,Friday,False,1,1097512.6987460898
11,2011-07-22,1290576.44,0,87.8,3.651,218.7857881,7.567,7,2011,Friday,False,1,1098651.135750254
11,2011-07-29,1212938.67,0,89.46,3.682,218.8440545,7.567,7,2011,Friday,False,1,1096112.2145581888
11,2011-08-05,1403198.94,0,90.04,3.684,218.9023209,7.567,8,2011,Friday,False,1,1110537.8111899395
11,2011-08-12,1354188.43,0,90.3,3.638,218.9605873,7.567,8,2011,Friday,False,1,1109708.8251752157
11,2011-08-19,1484169.74,0,89.51,3.554,219.023271,7.567,8,2011,Friday,False,1,1110277.8174048844
11,2011-08-26,1304706.75,0,89.09,3.523,219.0866908,7.567,8,2011,Friday,False,1,1110600.4067696007
11,2011-09-02,1297792.41,0,91.44,3.533,219.1501106,7.567,9,2011,Friday,False,1,1122285.9081399604
11,2011-09-09,1249439.95,1,84.91,3.546,219.2135305,7.567,9,2011,Friday,True,1,1175301.5593800242
11,2011-09-16,1270816.01,0,85.11,3.526,219.3972867,7.567,9,2011,Friday,False,1,1131634.8608177695
11,2011-09-23,1235775.15,0,82.14,3.467,219.7414914,7.567,9,2011,Friday,False,1,1135163.0644463096
11,2011-09-30,1190515.83,0,84.4,3.355,220.085696,7.567,9,2011,Friday,False,1,1130142.3023631317
11,2011-10-07,1346271.06,0,76.97,3.285,220.4299007,7.197,10,2011,Friday,False,1,1164223.1287883245
11,2011-10-14,1286388.96,0,75.56,3.274,220.7486167,7.197,10,2011,Friday,False,1,1165662.5430734786
11,2011-10-21,1325107.53,0,70.91,3.353,220.9144005,7.197,10,2011,Friday,False,1,1173098.995000842
11,2011-10-28,1310684.1,0,72.66,3.372,221.0801842,7.197,10,2011,Friday,False,1,1170104.8084469046
11,2011-11-04,1458287.38,0,61.13,3.332,221.245968,7.197,11,2011,Friday,False,1,1203042.6070328257
11,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,11,2011,Friday,False,1,1197633.02576255
11,2011-11-18,1315091.63,0,66.17,3.308,221.6432852,7.197,11,2011,Friday,False,1,1194097.1917101075
11,2011-11-25,1848953.48,1,70.03,3.236,221.9011185,7.197,11,2011,Friday,True,1,1229828.055194148
11,2011-12-02,1399322.44,0,56.89,3.172,222.1589519,7.197,12,2011,Friday,False,1,1222118.878509833
11,2011-12-09,1646655.94,0,50.63,3.158,222.4167852,7.197,12,2011,Friday,False,1,1231289.9286690499
11,2011-12-16,1783910.06,0,59.69,3.159,222.6426418,7.197,12,2011,Friday,False,1,1216569.7054323729
11,2011-12-23,2213518.5,0,54.29,3.112,222.8258628,7.197,12,2011,Friday,False,1,1224345.959139216
11,2011-12-30,1352084.21,1,48.86,3.129,223.0090839,7.197,12,2011,Friday,True,1,1275394.6679483862
11,2012-01-06,1283885.55,0,54.44,3.157,223.1923049,6.833,1,2012,Friday,False,1,1061641.045019182
11,2012-01-13,1264736.59,0,53.1,3.261,223.3755259,6.833,1,2012,Friday,False,1,1063999.8042495197
11,2012-01-20,1207303.29,0,56.43,3.268,223.4700552,6.833,1,2012,Friday,False,1,1058605.997685072
11,2012-01-27,1162675.85,0,58.36,3.29,223.5645845,6.833,1,2012,Friday,False,1,1055505.7886288618
11,2012-02-03,1376732.18,0,60.24,3.36,223.6591137,6.833,2,2012,Friday,False,1,1068241.1774499645
11,2012-02-10,1574287.76,1,52.23,3.409,223.753643,6.833,2,2012,Friday,True,1,1123740.4703475598
11,2012-02-17,1569607.94,0,52.77,3.51,223.9170153,6.833,2,2012,Friday,False,1,1080352.5942018083
11,2012-02-24,1379473.03,0,61.11,3.555,224.1320199,6.833,2,2012,Friday,False,1,1067066.1401512348
11,2012-03-02,1438383.44,0,62.61,3.63,224.3470245,6.833,3,2012,Friday,False,1,1080163.4995355634
11,2012-03-09,1413382.76,0,61.44,3.669,224.5620291,6.833,3,2012,Friday,False,1,1081772.6366094109
11,2012-03-16,1441884.28,0,64.21,3.734,224.7166953,6.833,3,2012,Friday,False,1,1077493.1539316487
11,2012-03-23,1300593.61,0,67.16,3.787,224.7909104,6.833,3,2012,Friday,False,1,1073032.8277405377
11,2012-03-30,1300104.03,0,70.23,3.845,224.8651254,6.833,3,2012,Friday,False,1,1068415.7852490307
11,2012-04-06,1596325.01,0,74.19,3.891,224.9393405,6.664,4,2012,Friday,False,1,1081507.592881956
11,2012-04-13,1472752.01,0,72.74,3.891,225.0135556,6.664,4,2012,Friday,False,1,1083620.3941174205
11,2012-04-20,1315356.99,0,71.97,3.877,225.0689541,6.664,4,2012,Friday,False,1,1084618.1844906867
11,2012-04-27,1236238.29,0,73.4,3.814,225.1243526,6.664,4,2012,Friday,False,1,1081850.427389984
11,2012-05-04,1370251.22,0,79.07,3.749,225.1797511,6.664,5,2012,Friday,False,1,1087864.4266665252
11,2012-05-11,1300147.07,0,75.13,3.688,225.2351496,6.664,5,2012,Friday,False,1,1093541.9270715874
11,2012-05-18,1352442.31,0,72.53,3.63,225.2512024,6.664,5,2012,Friday,False,1,1097221.268517376
11,2012-05-25,1297335.87,0,78.44,3.561,225.2515168,6.664,5,2012,Friday,False,1,1087502.2893309242
11,2012-06-01,1361595.33,0,81.67,3.501,225.2518313,6.664,6,2012,Friday,False,1,1097501.403005452
11,2012-06-08,1414343.53,0,82.1,3.452,225.2521458,6.664,6,2012,Friday,False,1,1096514.6100995163
11,2012-06-15,1417875.42,0,84.97,3.393,225.2644795,6.664,6,2012,Friday,False,1,1091606.2330430513
11,2012-06-22,1355680.3,0,83.26,3.346,225.3068615,6.664,6,2012,Friday,False,1,1093899.5484484667
11,2012-06-29,1297028.6,0,87.86,3.286,225.3492435,6.664,6,2012,Friday,False,1,1086201.7284479416
11,2012-07-06,1461129.94,0,83.44,3.227,225.3916254,6.334,7,2012,Friday,False,1,1115410.4398816111
11,2012-07-13,1320239.51,0,82.46,3.256,225.4340074,6.334,7,2012,Friday,False,1,1117039.5842146464
11,2012-07-20,1344483.81,0,82.41,3.311,225.4438827,6.334,7,2012,Friday,False,1,1117445.1860661588
11,2012-07-27,1272395.02,0,85.43,3.407,225.4537579,6.334,7,2012,Friday,False,1,1113290.0442561232
11,2012-08-03,1399341.07,0,86.94,3.417,225.4636332,6.334,8,2012,Friday,False,1,1126413.0368296714
11,2012-08-10,1388973.65,0,86.21,3.494,225.4735085,6.334,8,2012,Friday,False,1,1128026.0214772383
11,2012-08-17,1421307.2,0,87.73,3.571,225.5558664,6.334,8,2012,Friday,False,1,1125945.489219327
11,2012-08-24,1409515.73,0,83.17,3.62,225.6925864,6.334,8,2012,Friday,False,1,1133114.572014683
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,8,2012,Friday,False,1,1127712.9368074543
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,9,2012,Friday,True,1,1188338.8938557263
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,9,2012,Friday,False,1,1153844.7052221457
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,9,2012,Friday,False,1,1162795.9670137581
11,2012-09-28,1227430.73,0,77.67,3.666,226.5180926,6.334,9,2012,Friday,False,1,1155669.815024591
11,2012-10-05,1422794.26,0,73.37,3.617,226.7210356,6.034,10,2012,Friday,False,1,1183736.2713979129
11,2012-10-12,1311965.09,0,69.94,3.601,226.9239785,6.034,10,2012,Friday,False,1,1188572.0605483532
11,2012-10-19,1232073.18,0,73.77,3.594,226.9688442,6.034,10,2012,Friday,False,1,1182414.1266830354
11,2012-10-26,1200729.45,0,74.26,3.506,226.9873637,6.034,10,2012,Friday,False,1,1181045.4271053043
12,2010-02-05,1100046.37,0,49.47,2.962,126.4420645,13.975,2,2010,Friday,False,1,1124870.5383644118
12,2010-02-12,1117863.33,1,47.87,2.946,126.4962581,13.975,2,2010,Friday,True,1,1169980.9834561164
12,2010-02-19,1095421.65,0,54.83,2.915,126.5262857,13.975,2,2010,Friday,False,1,1115969.2159172057
12,2010-02-26,1048617.17,0,50.23,2.825,126.5522857,13.975,2,2010,Friday,False,1,1122564.1647655205
12,2010-03-05,1077018.27,0,53.77,2.987,126.5782857,13.975,3,2010,Friday,False,1,1133428.0732928533
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,3,2010,Friday,False,1,1138724.5663160468
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,3,2010,Friday,False,1,1124682.6031346284
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,3,2010,Friday,False,1,1124100.6275452212
12,2010-04-02,1011822.3,0,59.84,3.086,126.6034839,14.099,4,2010,Friday,False,1,1137184.3865215504
12,2010-04-09,1041238.87,0,59.25,3.09,126.6019032,14.099,4,2010,Friday,False,1,1138139.7427417445
12,2010-04-16,957997.52,0,64.95,3.109,126.5621,14.099,4,2010,Friday,False,1,1129397.5469275636
12,2010-04-23,993833.44,0,64.55,3.05,126.4713333,14.099,4,2010,Friday,False,1,1129852.1244947468
12,2010-04-30,954220.22,0,67.38,3.105,126.3805667,14.099,4,2010,Friday,False,1,1125957.8315953691
12,2010-05-07,1043240.27,0,70.15,3.127,126.2898,14.099,5,2010,Friday,False,1,1137400.9630642545
12,2010-05-14,966054.97,0,68.44,3.145,126.2085484,14.099,5,2010,Friday,False,1,1140380.1022572974
12,2010-05-21,958374.56,0,76.2,3.12,126.1843871,14.099,5,2010,Friday,False,1,1128089.3264011764
12,2010-05-28,955451.16,0,67.84,3.058,126.1602258,14.099,5,2010,Friday,False,1,1140877.2274725838
12,2010-06-04,1049357.36,0,81.39,2.941,126.1360645,14.099,6,2010,Friday,False,1,1134363.252177136
12,2010-06-11,1016039.71,0,90.84,2.949,126.1119032,14.099,6,2010,Friday,False,1,1119628.0081470616
12,2010-06-18,956211.2,0,81.06,3.043,126.114,14.099,6,2010,Friday,False,1,1135577.3610575823
12,2010-06-25,958007.69,0,87.27,3.084,126.1266,14.099,6,2010,Friday,False,1,1126057.9723786828
12,2010-07-02,951957.31,0,91.98,3.105,126.1392,14.18,7,2010,Friday,False,1,1132431.9807668868
12,2010-07-09,943506.28,0,90.37,3.1,126.1518,14.18,7,2010,Friday,False,1,1134900.5916672004
12,2010-07-16,916402.76,0,97.18,3.094,126.1498065,14.18,7,2010,Friday,False,1,1124173.1191704622
12,2010-07-23,912403.67,0,99.22,3.112,126.1283548,14.18,7,2010,Friday,False,1,1121131.3268873603
12,2010-07-30,913548.25,0,96.31,3.017,126.1069032,14.18,7,2010,Friday,False,1,1125145.683423719
12,2010-08-06,967576.95,0,92.95,3.123,126.0854516,14.18,8,2010,Friday,False,1,1146594.4177838787
12,2010-08-13,928264.4,0,87.01,3.159,126.064,14.18,8,2010,Friday,False,1,1156197.9005620347
12,2010-08-20,948447.34,0,92.81,3.041,126.0766452,14.18,8,2010,Friday,False,1,1146313.5185850656
12,2010-08-27,1004516.46,0,93.19,3.129,126.0892903,14.18,8,2010,Friday,False,1,1146247.117654093
12,2010-09-03,1075758.55,0,83.12,3.087,126.1019355,14.18,9,2010,Friday,False,1,1177218.287134801
12,2010-09-10,903119.03,1,83.63,3.044,126.1145806,14.18,9,2010,Friday,True,1,1218935.9814181607
12,2010-09-17,852882.61,0,82.45,3.028,126.1454667,14.18,9,2010,Friday,False,1,1177799.8075919691
12,2010-09-24,851919.34,0,81.77,2.939,126.1900333,14.18,9,2010,Friday,False,1,1178204.4163794152
12,2010-10-01,850936.26,0,85.2,3.001,126.2346,14.313,10,2010,Friday,False,1,1185630.138324501
12,2010-10-08,918335.68,0,71.82,3.013,126.2791667,14.313,10,2010,Friday,False,1,1206618.4542523962
12,2010-10-15,862419.84,0,75.0,2.976,126.3266774,14.313,10,2010,Friday,False,1,1201285.0475284255
12,2010-10-22,857883.46,0,68.85,3.014,126.3815484,14.313,10,2010,Friday,False,1,1211062.1730325518
12,2010-10-29,955294.7,0,61.09,3.016,126.4364194,14.313,10,2010,Friday,False,1,1223139.1093763663
12,2010-11-05,929690.71,0,65.49,3.129,126.4912903,14.313,11,2010,Friday,False,1,1232277.830092332
12,2010-11-12,942475.24,0,57.79,3.13,126.5461613,14.313,11,2010,Friday,False,1,1244254.2036301615
12,2010-11-19,894493.7,0,58.18,3.161,126.6072,14.313,11,2010,Friday,False,1,1243703.445408416
12,2010-11-26,1601377.41,1,47.66,3.162,126.6692667,14.313,11,2010,Friday,True,1,1302911.5000357556
12,2010-12-03,1069533.17,0,43.33,3.041,126.7313333,14.313,12,2010,Friday,False,1,1281439.2663789033
12,2010-12-10,1121934.15,0,50.01,3.203,126.7934,14.313,12,2010,Friday,False,1,1271840.0636613225
12,2010-12-17,1295605.35,0,52.77,3.236,126.8794839,14.313,12,2010,Friday,False,1,1267524.9619188313
12,2010-12-24,1768249.89,0,52.02,3.236,126.9835806,14.313,12,2010,Friday,False,1,1268472.4532362553
12,2010-12-31,891736.91,1,45.64,3.148,127.0876774,14.313,12,2010,Friday,True,1,1320521.8286655871
12,2011-01-07,910110.24,0,37.64,3.287,127.1917742,14.021,1,2011,Friday,False,1,1127383.1256874513
12,2011-01-14,812011.8,0,43.15,3.312,127.3009355,14.021,1,2011,Friday,False,1,1118647.8731423058
